2026-09-18T03:39:09Z	{ 6.16 8.98 14.69 }
2026-09-18T03:39:14Z	{ 7.10 9.13 14.71 }
2026-09-18T03:39:19Z	{ 7.26 9.12 14.67 }
2026-09-18T03:39:24Z	{ 6.99 9.04 14.61 }
2026-09-18T03:39:29Z	{ 6.91 8.99 14.56 }
2026-09-18T03:39:34Z	{ 6.76 8.92 14.50 }
2026-09-18T03:39:39Z	{ 6.62 8.85 14.45 }
2026-09-18T03:39:44Z	{ 6.41 8.77 14.39 }
2026-09-18T03:39:49Z	{ 6.06 8.66 14.31 }
2026-09-18T03:39:54Z	{ 5.81 8.57 14.25 }
2026-09-18T03:39:59Z	{ 5.51 8.46 14.17 }
2026-09-18T03:40:04Z	{ 5.31 8.37 14.11 }
2026-09-18T03:40:09Z	{ 6.32 8.53 14.13 }
2026-09-18T03:40:14Z	{ 6.38 8.50 14.09 }
2026-09-18T03:40:19Z	{ 6.43 8.48 14.05 }
2026-09-18T03:40:24Z	{ 7.11 8.58 14.05 }
2026-09-18T03:40:29Z	{ 7.50 8.64 14.04 }
2026-09-18T03:40:34Z	{ 7.46 8.61 14.00 }
2026-09-18T03:40:39Z	{ 7.83 8.67 13.99 }
2026-09-18T03:40:44Z	{ 7.36 8.56 13.92 }
2026-09-18T03:40:49Z	{ 7.81 8.63 13.91 }
2026-09-18T03:40:54Z	{ 7.83 8.62 13.88 }
2026-09-18T03:40:59Z	{ 8.40 8.73 13.88 }
2026-09-18T03:41:04Z	{ 8.69 8.78 13.87 }
2026-09-18T03:41:09Z	{ 9.19 8.88 13.88 }
2026-09-18T03:41:14Z	{ 9.74 9.00 13.89 }
2026-09-18T03:41:19Z	{ 10.24 9.12 13.90 }
2026-09-18T03:41:24Z	{ 9.66 9.02 13.84 }
2026-09-18T03:41:29Z	{ 9.05 8.90 13.77 }
2026-09-18T03:41:34Z	{ 8.64 8.82 13.71 }
2026-09-18T03:41:39Z	{ 8.03 8.69 13.64 }
2026-09-18T03:41:45Z	{ 7.47 8.56 13.56 }
2026-09-18T03:41:50Z	{ 7.03 8.45 13.49 }
2026-09-18T03:41:55Z	{ 7.13 8.42 13.42 }
2026-09-18T03:42:00Z	{ 7.20 8.41 13.39 }
2026-09-18T03:42:05Z	{ 7.10 8.37 13.35 }
2026-09-18T03:42:10Z	{ 7.09 8.35 13.31 }
2026-09-18T03:42:15Z	{ 6.85 8.28 13.26 }
2026-09-18T03:42:20Z	{ 6.70 8.22 13.21 }
2026-09-18T03:42:25Z	{ 6.48 8.15 13.15 }
2026-09-18T03:42:30Z	{ 6.28 8.08 13.10 }
2026-09-18T03:42:35Z	{ 7.30 8.26 13.13 }
2026-09-18T03:42:40Z	{ 8.00 8.39 13.15 }
2026-09-18T03:42:45Z	{ 7.68 8.32 13.10 }
2026-09-18T03:42:50Z	{ 7.46 8.26 13.05 }
2026-09-18T03:42:55Z	{ 6.94 8.14 12.98 }
2026-09-18T03:43:00Z	{ 6.71 8.07 12.92 }
2026-09-18T03:43:05Z	{ 7.69 8.25 12.96 }
2026-09-18T03:43:10Z	{ 9.00 8.52 13.02 }
